,id,Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd RST Flags,Bwd RST Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,ICMP Code,ICMP Type,Total TCP Flow Time,Label,Attempted Category
347,348,172.31.66.5-74.125.197.106-50983-443-6,172.31.66.5,50983,74.125.197.106,443,6,2018-03-02 14:44:14.196374,117784786,16,16,1219,4123,582,0,76.1875,148.34698907179296,1430,0,257.68749999999994,470.3696020152663,45.35390504508791,0.2716819471064794,3799509.225806452,14635657.6340436,58952017,1,117784786,7852319.066666666,20626064.185212903,58952017,29,117675073,7845004.866666666,20651292.988036368,59061328,1,8,10,0,0,0,0,332,332,0.1358409735532397,0.1358409735532397,0,1430,166.93749999999997,355.25337958938184,126204.9637096774,0,2,0,18,31,0,1,1,1.0,166.9375,76.1875,257.6875,0,0,0,527,5,213619,0,38,0,128,8192,181,8,20,214622.5,149867.74673858282,320595,108650,58623179.0,465047.15942364384,58952017,58294341,-1,-1,117784786,BENIGN,-1
348,349,172.31.66.5-172.31.0.2-60491-53-17,172.31.66.5,60491,172.31.0.2,53,17,2018-03-02 13:36:25.923454,1163,1,1,38,90,38,38,38.0,0.0,90,90,90.0,0.0,110060.18916595013,1719.6904557179707,1163.0,0.0,1163,1163,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,859.8452278589854,859.8452278589854,38,90,64.0,36.76955262170047,1352.0,0,0,0,0,0,0,0,0,1.0,64.0,38.0,90.0,0,0,0,0,0,0,0,19,0,45,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
349,350,172.31.66.5-172.31.0.2-49692-53-17,172.31.66.5,49692,172.31.0.2,53,17,2018-03-02 13:49:57.200569,12157,1,1,43,104,43,43,43.0,0.0,104,104,104.0,0.0,12091.79896356009,164.51427161306245,12157.0,0.0,12157,12157,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,82.25713580653122,82.25713580653122,43,104,73.5,43.1335136523794,1860.5,0,0,0,0,0,0,0,0,1.0,73.5,43.0,104.0,0,0,0,0,0,0,0,21,0,52,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
350,351,172.31.66.5-172.31.0.2-56998-53-17,172.31.66.5,56998,172.31.0.2,53,17,2018-03-02 13:18:30.662680,287,1,1,50,178,50,50,50.0,0.0,178,178,178.0,0.0,794425.087108014,6968.641114982579,287.0,0.0,287,287,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,3484.320557491289,3484.320557491289,50,178,114.0,90.50966799187808,8192.0,0,0,0,0,0,0,0,0,1.0,114.0,50.0,178.0,0,0,0,0,0,0,0,25,0,89,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
351,352,172.31.66.5-172.31.0.2-63748-53-17,172.31.66.5,63748,172.31.0.2,53,17,2018-03-02 13:22:58.385339,28629,2,2,88,200,44,44,44.0,0.0,100,100,100.0,0.0,10059.729644765795,139.71846728841385,9543.0,13096.294246847085,24474,1,24474,24474.0,0.0,24474,24474,1,1.0,0.0,1,1,0,0,0,0,0,0,16,16,69.85923364420692,69.85923364420692,44,100,72.0,32.331615074619044,1045.3333333333333,0,0,0,0,0,0,0,0,1.0,72.0,44.0,100.0,0,0,0,0,0,0,0,22,0,50,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
352,353,172.31.66.5-172.31.0.2-56850-53-17,172.31.66.5,56850,172.31.0.2,53,17,2018-03-02 14:37:14.666172,11121,1,1,45,127,45,45,45.0,0.0,127,127,127.0,0.0,15466.235050804782,179.8399424512184,11121.0,0.0,11121,11121,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,89.9199712256092,89.9199712256092,45,127,86.0,57.982756057296896,3362.0,0,0,0,0,0,0,0,0,1.0,86.0,45.0,127.0,0,0,0,0,0,0,0,22,0,63,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
353,354,172.31.66.5-172.31.0.2-59871-53-17,172.31.66.5,59871,172.31.0.2,53,17,2018-03-02 14:25:03.058584,45893,2,2,90,172,45,45,45.0,0.0,86,86,86.0,0.0,5708.931645348964,87.15926176105287,15297.666666666668,24261.12178637528,43295,454,45439,45439.0,0.0,45439,45439,43749,43749.0,0.0,43749,43749,0,0,0,0,0,0,16,16,43.57963088052644,43.57963088052644,45,86,65.5,23.671361036774652,560.3333333333334,0,0,0,0,0,0,0,0,1.0,65.5,45.0,86.0,0,0,0,0,0,0,0,22,0,43,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
354,355,172.31.66.5-13.89.187.212-49671-443-6,172.31.66.5,49671,13.89.187.212,443,6,2018-03-02 14:45:50.591197,60092246,4,2,148,252,74,0,37.0,42.72391992003231,126,126,126.0,0.0,6.6564328449297765,0.0998464926739466,12018449.2,26778181.24842196,59920714,29492,60092246,20030748.666666664,34545724.22074659,59920714,77942,60014120,60014120.0,0.0,60014120,60014120,2,2,0,0,0,0,80,40,0.0665643284492977,0.0332821642246488,0,126,66.66666666666667,56.63450067464766,3207.4666666666667,0,0,0,4,6,0,0,0,0.5,66.66666666666667,37.0,126.0,0,0,0,0,0,0,0,24,0,42,255,7970,1,20,93590.0,0.0,93590,93590,59920714.0,0.0,59920714,59920714,-1,-1,7149140638,BENIGN,-1
355,356,172.31.66.5-13.107.21.200-51024-443-6,172.31.66.5,51024,13.107.21.200,443,6,2018-03-02 14:47:35.054228,116578818,16,20,1191,7425,304,0,74.43749999999999,107.68470566117236,1460,0,371.25,597.8656665699729,73.90707975783388,0.3088039544199187,3330823.371428571,13686139.472716087,58280310,0,116578818,7771921.2,20442994.437588923,58280310,45,116500711,6131616.3684210535,18348921.10110947,58360144,0,8,7,0,0,0,0,332,412,0.1372462019644083,0.1715577524555104,0,1460,239.3333333333334,470.5150369541871,221384.4,0,2,0,15,35,0,1,2,1.25,239.33333333333331,74.4375,371.25,0,0,0,6801,5,46265306,0,33,0,206,8192,1022,8,20,126459.0,68780.27660601548,175094,77824,58123989.5,221070.5711769434,58280310,57967669,-1,-1,116578818,BENIGN,-1
356,357,172.31.66.5-13.89.187.212-49671-443-6,172.31.66.5,49671,13.89.187.212,443,6,2018-03-02 14:47:50.619834,60092236,4,2,148,252,74,0,37.0,42.72391992003231,126,126,126.0,0.0,6.656433952632416,0.0998465092894862,12018447.2,26778220.70754589,59920782,29415,60092236,20030745.333333336,34545785.9936038,59920782,77919,60009939,60009939.0,0.0,60009939,60009939,2,2,0,0,0,0,80,40,0.0665643395263241,0.033282169763162,0,126,66.66666666666667,56.63450067464766,3207.4666666666667,0,0,0,4,6,0,0,0,0.5,66.66666666666667,37.0,126.0,0,0,0,0,0,0,0,24,0,42,254,7822,1,20,93535.0,0.0,93535,93535,59920782.0,0.0,59920782,59920782,-1,-1,7269169265,BENIGN,-1
357,358,172.31.66.5-104.236.143.191-51001-443-6,172.31.66.5,51001,104.236.143.191,443,6,2018-03-02 14:47:33.410468,118253839,14,12,1879,4146,1216,0,134.21428571428575,319.57187191409906,1460,0,345.49999999999994,546.6186139264827,50.949720118600126,0.2198660121300586,4730153.5600000005,16224500.69567538,58952062,5,118253839,9096449.153846152,21987433.58240448,58952062,276,118144666,10740424.181818182,23734744.246764425,59060860,19,7,6,0,0,0,0,292,252,0.1183893911469546,0.1014766209831039,0,1460,231.73076923076928,442.8455764884467,196112.2046153847,0,2,0,13,25,0,1,1,0.8571428571428571,231.73076923076923,134.21428571428572,345.5,0,0,0,0,0,0,0,72,0,159,8192,70,7,20,435008.0,461020.8934115676,760999,109017,58637331.0,445096.8486992466,58952062,58322600,-1,-1,118253839,BENIGN,-1
358,359,172.31.66.5-209.85.202.94-51009-443-6,172.31.66.5,51009,209.85.202.94,443,6,2018-03-02 14:47:33.943316,117767873,14,12,594,4602,194,0,42.42857142857143,66.8450726401261,1430,0,383.5,603.1061266477069,44.12069155736557,0.220773283389435,4710714.92,16179493.354548534,58905112,1,117767873,9059067.153846154,21928979.815278377,58905112,182,117607123,10691556.636363637,23686554.29235788,59053970,1,6,6,0,0,0,0,292,252,0.1188779218250804,0.1018953615643546,0,1430,199.84615384615384,438.6736091727143,192434.5353846153,0,2,0,12,25,0,1,1,0.8571428571428571,199.84615384615384,42.42857142857143,383.5,0,0,0,0,0,0,0,22,0,177,8192,176,6,20,338183.5,257674.66081184623,520387,155980,58467693.5,618603.1751328957,58905112,58030275,-1,-1,117767873,BENIGN,-1
359,360,172.31.66.5-209.85.202.95-51007-443-6,172.31.66.5,51007,209.85.202.95,443,6,2018-03-02 14:47:33.759747,118982652,13,11,597,2892,197,0,45.92307692307692,68.9486059062129,1430,0,262.90909090909093,483.1253366457724,29.323602570230157,0.201710077869167,5173158.782608695,16937778.761652924,58889623,4,118982652,9915221.0,22857982.96905945,58889623,182,118811123,11881112.3,24834127.530086312,59049189,4,6,6,0,0,0,0,272,232,0.1092596255124654,0.0924504523567015,0,1430,145.37499999999997,340.8227656843006,116160.15760869563,0,2,0,12,23,0,1,1,0.8461538461538461,145.375,45.92307692307692,262.90909090909093,0,0,0,0,0,0,0,24,0,120,8192,176,6,20,554930.0,542239.1782986545,938351,171509,58850607.0,55176.95634954868,58889623,58811591,-1,-1,118982652,BENIGN,-1
360,361,172.31.66.5-209.85.201.155-51028-443-6,172.31.66.5,51028,209.85.201.155,443,6,2018-03-02 14:47:35.136386,117512280,20,19,1240,4622,370,0,61.99999999999999,97.76179428106173,1430,0,243.2631578947368,395.22958758243897,49.88414827795018,0.3318802086045815,3092428.421052632,13197133.147371626,58726424,1,117512280,6184856.842105263,18390420.197929315,58786274,25,117434608,6524144.888888888,18871893.91227601,58760975,1,10,13,0,0,0,0,412,392,0.1701949787715803,0.1616852298330012,0,1430,150.30769230769235,295.2895237457775,87195.9028340081,0,2,0,23,38,0,1,1,0.95,150.30769230769232,62.0,243.26315789473685,0,0,0,826,4,1261832,0,31,0,118,8192,184,10,20,377930.0,402391.8417562663,662464,93396,58339253.5,547541.7720507724,58726424,57952083,-1,-1,117512280,BENIGN,-1
361,362,172.31.66.5-216.58.198.78-51025-443-6,172.31.66.5,51025,216.58.198.78,443,6,2018-03-02 14:47:35.059656,118682756,19,20,1613,4617,550,0,84.89473684210526,147.71439963540834,1430,0,230.85,432.0761720125892,52.492882790824304,0.3286071314353367,3123230.421052632,13296716.054798272,58905173,0,118682756,6593486.444444445,19014463.598649524,58905173,27,118534051,6238634.263157895,18564108.890501603,59064175,0,10,12,0,0,0,0,392,412,0.1600906537761897,0.168516477659147,0,1430,159.7435897435897,330.36763556510783,109142.7746288799,0,2,0,22,38,0,1,1,1.0526315789473684,159.74358974358975,84.89473684210526,230.85,0,0,0,486,4,819561,0,41,0,118,8192,185,10,20,474575.0,450749.46030805184,793303,155847,58788760.5,164632.13632975792,58905173,58672348,-1,-1,118682756,BENIGN,-1
362,363,172.31.66.5-209.85.202.97-51013-443-6,172.31.66.5,51013,209.85.202.97,443,6,2018-03-02 14:47:34.220285,118506503,22,27,859,23345,212,0,39.04545454545455,68.85974515030172,1430,0,864.6296296296298,670.9012393299574,204.24195624100057,0.4134794189311282,2468885.4791666665,11839891.20396974,58905243,1,118506503,5643166.80952381,17647583.88061618,58905243,28,118340166,4551544.846153846,15965302.457738431,59056610,1,8,9,0,0,0,0,452,552,0.1856438207445881,0.22783559818654,0,1430,493.9591836734695,646.5441129311955,418019.28996598657,0,2,0,17,48,0,1,1,1.2272727272727273,493.9591836734694,39.04545454545455,864.6296296296297,0,0,0,20019,16,145208,0,17,0,476,8192,180,8,20,519782.5,514635.8508814752,883685,155880,58655495.5,353196.30166877457,58905243,58405748,-1,-1,118506503,BENIGN,-1
363,364,172.31.66.5-31.13.65.7-51026-443-6,172.31.66.5,51026,31.13.65.7,443,6,2018-03-02 14:47:35.136116,116496945,27,34,940,32606,204,0,34.81481481481482,65.57909906073911,1410,0,959.0000000000002,605.6961934731626,287.95604897622,0.523618881164652,1941615.75,10503326.399130257,58092937,1,116496945,4480651.730769231,15764628.18156663,58092937,24,116419097,3527851.4242424243,14077922.333044076,58167373,1,8,12,0,0,0,0,552,692,0.2317657342859935,0.2918531468786585,0,1410,549.9344262295083,646.4291110620061,417870.5956284154,0,2,0,20,60,0,1,1,1.2592592592592593,549.9344262295082,34.81481481481482,959.0,0,0,0,14496,12,1035316,0,15,0,534,8192,123,8,20,179210.0,143518.6349503088,280693,77727,58030340.0,88525.52636386863,58092937,57967743,-1,-1,116496945,BENIGN,-1
364,365,172.31.66.5-31.13.69.228-51033-443-6,172.31.66.5,51033,31.13.69.228,443,6,2018-03-02 14:47:35.438758,118334869,17,16,2140,4081,1168,0,125.88235294117648,285.5566673956636,1410,0,255.06249999999997,462.79966418167015,52.57114874568374,0.2788696204159401,3697964.65625,14415460.863787085,58873844,2,118334869,7395929.3125,20007356.645747237,58873844,234,118149026,7876601.733333333,20678004.20583729,59067793,2,8,10,0,0,0,0,352,332,0.1436601074869994,0.1352095129289406,0,1410,188.5151515151516,381.4028481484604,145468.13257575754,0,2,0,18,32,0,1,1,0.9411764705882352,188.5151515151515,125.88235294117646,255.0625,0,0,0,0,0,0,0,64,0,123,8192,132,8,20,424973.0,336226.4460270786,662721,187225,58648778.0,318291.389629063,58873844,58423712,-1,-1,118334869,BENIGN,-1
365,366,172.31.66.5-173.194.203.99-51031-443-6,172.31.66.5,51031,173.194.203.99,443,6,2018-03-02 14:47:35.228145,118467358,19,20,1216,4462,382,0,63.99999999999997,99.23820948718402,1430,0,223.1,428.2009980568029,47.92881428148334,0.32920460672382,3117562.052631579,13291197.086362332,58936390,3,118467358,6581519.888888888,19003975.55770246,58936390,28,118347316,6228806.105263158,18545519.06500787,59056722,3,10,12,0,0,0,0,392,412,0.1603817314808354,0.1688228752429846,0,1430,145.58974358974356,320.67656421916183,102833.45883940622,0,2,0,22,38,0,1,1,1.0526315789473684,145.5897435897436,64.0,223.1,0,0,0,624,4,98671,0,31,0,114,8192,184,10,20,419178.0,416480.237264627,713674,124682,58759901.5,249592.430302884,58936390,58583413,-1,-1,118467358,BENIGN,-1
366,367,172.31.66.5-172.31.0.2-61629-53-17,172.31.66.5,61629,172.31.0.2,53,17,2018-03-02 13:22:58.381554,46652,2,2,78,78,39,39,39.0,0.0,39,39,39.0,0.0,3343.908085398268,85.74123295892996,15550.666666666668,13503.078550217106,24320,1,24320,24320.0,0.0,24320,24320,1,1.0,0.0,1,1,0,0,0,0,0,0,16,16,42.87061647946498,42.87061647946498,39,39,39.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,39.0,39.0,39.0,0,0,0,0,0,0,0,19,0,19,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
367,368,172.31.66.5-172.31.0.2-54163-53-17,172.31.66.5,54163,172.31.0.2,53,17,2018-03-02 13:40:04.883383,1026,1,1,46,62,46,46,46.0,0.0,62,62,62.0,0.0,105263.15789473684,1949.317738791423,1026.0,0.0,1026,1026,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,974.6588693957116,974.6588693957116,46,62,54.0,11.31370849898476,128.0,0,0,0,0,0,0,0,0,1.0,54.0,46.0,62.0,0,0,0,0,0,0,0,23,0,31,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
368,369,172.31.66.5-172.31.0.2-65169-53-17,172.31.66.5,65169,172.31.0.2,53,17,2018-03-02 14:37:13.910331,685,1,1,40,168,40,40,40.0,0.0,168,168,168.0,0.0,303649.6350364964,2919.7080291970806,685.0,0.0,685,685,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,1459.8540145985403,1459.8540145985403,40,168,104.0,90.50966799187808,8192.0,0,0,0,0,0,0,0,0,1.0,104.0,40.0,168.0,0,0,0,0,0,0,0,20,0,84,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
369,370,172.31.66.5-172.31.0.2-54330-53-17,172.31.66.5,54330,172.31.0.2,53,17,2018-03-02 14:25:01.376878,61784,2,2,74,234,37,37,37.0,0.0,117,117,117.0,0.0,4985.109413440373,64.74168069403082,20594.666666666664,34369.3374439097,60279,411,61373,61373.0,0.0,61373,61373,60690,60690.0,0.0,60690,60690,0,0,0,0,0,0,16,16,32.37084034701541,32.37084034701541,37,117,77.0,46.18802153517007,2133.333333333333,0,0,0,0,0,0,0,0,1.0,77.0,37.0,117.0,0,0,0,0,0,0,0,18,0,58,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
370,371,172.31.66.5-172.31.0.2-58372-53-17,172.31.66.5,58372,172.31.0.2,53,17,2018-03-02 13:27:55.848833,225,1,1,44,60,44,44,44.0,0.0,60,60,60.0,0.0,462222.2222222223,8888.888888888889,225.0,0.0,225,225,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,4444.444444444444,4444.444444444444,44,60,52.0,11.31370849898476,128.0,0,0,0,0,0,0,0,0,1.0,52.0,44.0,60.0,0,0,0,0,0,0,0,22,0,30,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
371,372,172.31.66.5-172.31.0.2-60376-53-17,172.31.66.5,60376,172.31.0.2,53,17,2018-03-02 13:27:26.436066,23554,2,2,92,228,46,46,46.0,0.0,114,114,114.0,0.0,13585.802836036342,169.8225354504543,7851.333333333334,9063.847545790548,17916,333,23221,23221.0,0.0,23221,23221,5638,5638.0,0.0,5638,5638,0,0,0,0,0,0,16,16,84.91126772522715,84.91126772522715,46,114,80.0,39.25981830489455,1541.3333333333333,0,0,0,0,0,0,0,0,1.0,80.0,46.0,114.0,0,0,0,0,0,0,0,23,0,57,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
372,373,172.31.66.5-172.31.0.2-51651-53-17,172.31.66.5,51651,172.31.0.2,53,17,2018-03-02 13:09:26.429704,263,1,1,38,134,38,38,38.0,0.0,134,134,134.0,0.0,653992.3954372624,7604.5627376425855,263.0,0.0,263,263,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,3802.2813688212927,3802.2813688212927,38,134,86.0,67.88225099390856,4608.0,0,0,0,0,0,0,0,0,1.0,86.0,38.0,134.0,0,0,0,0,0,0,0,19,0,67,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
373,374,172.31.66.5-172.31.0.2-62536-53-17,172.31.66.5,62536,172.31.0.2,53,17,2018-03-02 13:27:26.080792,56204,2,2,80,194,40,40,40.0,0.0,97,97,97.0,0.0,4875.097857803716,71.16931179275497,18734.666666666664,18512.608469184812,37018,1,19185,19185.0,0.0,19185,19185,1,1.0,0.0,1,1,0,0,0,0,0,0,16,16,35.584655896377484,35.584655896377484,40,97,68.5,32.90896534380867,1083.0,0,0,0,0,0,0,0,0,1.0,68.5,40.0,97.0,0,0,0,0,0,0,0,20,0,48,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
374,375,172.31.66.5-172.31.0.2-59192-53-17,172.31.66.5,59192,172.31.0.2,53,17,2018-03-02 13:49:57.257163,14024,1,1,34,126,34,34,34.0,0.0,126,126,126.0,0.0,11409.013120365087,142.6126640045636,14024.0,0.0,14024,14024,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,71.3063320022818,71.3063320022818,34,126,80.0,65.05382386916237,4232.0,0,0,0,0,0,0,0,0,1.0,80.0,34.0,126.0,0,0,0,0,0,0,0,17,0,63,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
375,376,172.31.66.5-172.31.0.2-60425-53-17,172.31.66.5,60425,172.31.0.2,53,17,2018-03-02 13:46:26.360204,360,1,1,36,68,36,36,36.0,0.0,68,68,68.0,0.0,288888.8888888889,5555.555555555556,360.0,0.0,360,360,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,2777.777777777778,2777.777777777778,36,68,52.0,22.62741699796952,512.0,0,0,0,0,0,0,0,0,1.0,52.0,36.0,68.0,0,0,0,0,0,0,0,18,0,34,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
376,377,172.31.66.5-172.31.0.2-64477-53-17,172.31.66.5,64477,172.31.0.2,53,17,2018-03-02 13:27:56.295915,1359,1,1,31,78,31,31,31.0,0.0,78,78,78.0,0.0,80206.03384841795,1471.670345842531,1359.0,0.0,1359,1359,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,735.8351729212657,735.8351729212657,31,78,54.5,33.23401871576773,1104.5,0,0,0,0,0,0,0,0,1.0,54.5,31.0,78.0,0,0,0,0,0,0,0,15,0,39,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
377,378,172.31.66.5-172.31.0.2-52946-53-17,172.31.66.5,52946,172.31.0.2,53,17,2018-03-02 13:22:55.952778,1071,1,1,40,102,40,40,40.0,0.0,102,102,102.0,0.0,132586.36788048554,1867.413632119515,1071.0,0.0,1071,1071,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,933.7068160597572,933.7068160597572,40,102,71.0,43.840620433565945,1922.0,0,0,0,0,0,0,0,0,1.0,71.0,40.0,102.0,0,0,0,0,0,0,0,20,0,51,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
378,379,172.31.66.5-13.89.187.212-49671-443-6,172.31.66.5,49671,13.89.187.212,443,6,2018-03-02 14:49:50.648523,60264050,4,2,148,252,74,0,37.0,42.72391992003231,126,126,126.0,0.0,6.63745632761157,0.0995618449141735,12052810.0,26767882.452332903,59936495,30135,60264050,20088016.666666664,34509901.45380176,59936495,77875,60167227,60167227.0,0.0,60167227,60167227,2,2,0,0,0,0,80,40,0.0663745632761157,0.0331872816380578,0,126,66.66666666666667,56.63450067464766,3207.4666666666667,0,0,0,4,6,0,0,0,0.5,66.66666666666667,37.0,126.0,0,0,0,0,0,0,0,24,0,42,253,7674,1,20,77875.0,0.0,77875,77875,59936495.0,0.0,59936495,59936495,-1,-1,7389369768,BENIGN,-1
379,380,172.31.66.5-23.218.40.161-51053-443-6,172.31.66.5,51053,23.218.40.161,443,6,2018-03-02 14:50:55.999971,62504859,41,47,2672,45030,1154,0,65.1707317073171,195.84048386876304,1460,0,958.0851063829788,618.082583119737,763.1726679041064,1.4078905449574728,718446.6551724137,6256957.44037888,58374446,1,62504859,1562621.475,9218438.134458937,58374446,5,62193665,1352036.195652174,8626032.720791968,58545356,1,10,15,0,0,0,0,1072,952,0.6559490039006407,0.7519415410568321,0,1460,542.068181818182,648.3073592667407,420302.4320794149,0,2,0,25,87,0,1,1,1.146341463414634,542.0681818181819,65.17073170731707,958.0851063829788,0,0,0,21000,16,172987,0,30,0,511,8192,1196,10,20,3818634.0,0.0,3818634,3818634,58374446.0,0.0,58374446,58374446,-1,-1,62504859,BENIGN,-1
380,381,172.31.66.5-204.79.197.200-51085-443-6,172.31.66.5,51085,204.79.197.200,443,6,2018-03-02 14:50:59.287015,117211280,15,19,998,7468,411,0,66.53333333333333,114.37523874552237,1460,0,393.0526315789473,609.8995795014318,72.22854319140615,0.2900744706482174,3551856.9696969697,14135188.40247584,58765119,2,117211280,8372234.2857142845,21174597.828934703,58765119,29,117191338,6510629.888888889,18892487.045995165,58853572,2,7,7,0,0,0,0,324,392,0.1279740311683312,0.1621004394798862,0,1460,249.0000000000001,485.31220816494965,235527.93939393945,0,2,0,14,33,0,1,2,1.2666666666666666,249.0,66.53333333333333,393.05263157894734,0,0,0,6801,5,47229166,0,29,0,219,8192,1023,7,20,124798.0,22877.73279850956,140975,108621,58350742.0,586017.573335476,58765119,57936365,-1,-1,117211280,BENIGN,-1
381,382,172.31.66.5-65.55.44.109-51078-443-6,172.31.66.5,51078,65.55.44.109,443,6,2018-03-02 14:50:58.901876,89789794,27,27,17588,6969,5870,0,651.4074074074074,1479.7826311075676,1460,0,258.1111111111111,482.7160603002502,273.4943350020382,0.6014046540746045,1694147.056603774,8828772.644814102,58001611,1,89789794,3453453.615384616,12483949.981054353,58001611,29,89585458,3445594.538461538,12504518.9105181,58093528,1,13,17,0,0,0,0,564,552,0.3007023270373022,0.3007023270373022,0,5870,454.7592592592592,1108.1198071454728,1227929.50698812,0,2,0,30,53,0,1,2,1.0,454.7592592592592,651.4074074074074,258.1111111111111,5313,4,1005488,1998,4,237640,0,325,0,129,8192,1026,13,20,1176932.0,1135692.6865450882,1979988,373876,43475874.5,20542493.56175789,58001611,28950138,-1,-1,89789794,BENIGN,-1
382,383,172.31.66.5-23.218.63.208-51061-443-6,172.31.66.5,51061,23.218.63.208,443,6,2018-03-02 14:50:57.268950,118234654,14,13,666,6911,195,0,47.57142857142857,68.31343407211551,1460,0,531.6153846153845,649.5923771183406,64.0844265506118,0.2283594452773549,4547486.692307692,15834877.257035524,58719541,1,118234654,9094973.384615386,21882123.115082365,58719541,65,117968953,9830746.083333334,22768956.80305222,59073509,1,7,6,0,0,0,0,292,284,0.1184086012549247,0.1099508440224301,0,1460,280.6296296296297,507.77252236895856,257832.93447293452,0,2,0,13,26,0,1,1,0.9285714285714286,280.6296296296296,47.57142857142857,531.6153846153846,0,0,0,6500,5,52765,0,24,0,255,8192,980,7,20,643852.5,446698.4455586341,959716,327989,58333890.5,545392.1674359653,58719541,57948240,-1,-1,118234654,BENIGN,-1
